Employee_ID,Age,Years_Experience,Tenure_TCS,Job_Level,Department,Skill_AI_Basic,Skill_AI_Advanced,Skill_Cloud,Billable_Days,Bench_Days,Project_Type,Performance_Score,Redeployment_Attempts,Geographic_Region,Salary,Client_Satisfaction,Layoff_Status
EMP009649,37,7.5,5.1,Junior,IT Services,True,False,Basic,195,7,Waterfall,3.2,0,India,34224.14,3.11,False
EMP009650,36,11.0,1.7,Senior,BPO,True,False,None,238,16,Product-Aligned,3.9,1,Europe,107459.15,,False
EMP009651,43,13.9,3.8,Mid,BPO,True,False,Basic,206,11,Waterfall,3.0,0,APAC,80289.08,,False
EMP009652,40,14.2,6.9,Junior,IT Services,True,False,None,206,15,Agile,3.8,4,India,38108.9,,False
EMP009653,36,8.5,2.6,Junior,Consulting,True,True,None,228,6,Agile,4.8,1,India,38922.48,4.17,False
EMP009654,47,11.3,4.4,Junior,IT Services,True,False,None,208,9,Waterfall,1.9,1,India,36215.23,4.57,False
EMP009655,38,7.0,2.3,Senior,BPO,True,True,None,191,5,Waterfall,2.9,1,India,97246.34,3.8,False
EMP009656,45,5.9,3.3,Junior,Engineering,True,True,None,185,10,Agile,2.6,1,North America,24711.59,3.08,False
EMP009657,39,16.6,3.4,Senior,IT Services,False,False,Basic,154,5,Agile,5.0,1,India,125510.89,3.18,False
EMP009658,22,14.0,5.5,Senior,Consulting,False,False,Basic,197,16,Product-Aligned,4.0,1,Europe,165785.36,4.22,False
EMP009659,45,2.9,2.9,Junior,BPO,True,False,None,243,22,Waterfall,2.6,1,India,33700.59,,False
EMP009660,36,5.3,3.6,Junior,BPO,True,False,None,216,6,Waterfall,3.5,1,North America,26874.26,,False
EMP009661,34,11.2,6.2,Mid,Others,True,False,None,181,6,Agile,3.2,1,India,59850.2,3.54,False
EMP009662,37,11.2,3.2,Senior,IT Services,True,True,None,232,16,Agile,2.8,0,APAC,185269.75,5.0,False
EMP009663,32,10.6,6.0,Senior,Engineering,True,False,None,216,14,Waterfall,2.8,0,India,96199.33,,False
EMP009664,36,10.3,3.8,Mid,BPO,True,False,Advanced,179,9,Waterfall,1.7,1,APAC,50000.0,5.0,False
EMP009665,30,12.0,5.3,Mid,Engineering,True,False,Basic,253,9,Agile,2.7,2,Europe,74080.43,3.21,False
EMP009666,45,12.6,6.4,Mid,Consulting,False,False,Basic,149,15,Waterfall,2.3,1,India,50000.0,3.71,True
EMP009667,34,11.7,2.3,Senior,Engineering,True,True,None,199,19,Waterfall,4.9,1,India,130670.56,5.0,False
EMP009668,31,16.1,3.6,Senior,IT Services,True,True,Basic,166,25,Waterfall,3.0,1,India,94098.57,,False
EMP009669,27,3.1,3.1,Junior,Engineering,True,False,Basic,241,3,Waterfall,2.9,2,APAC,38550.87,,False
EMP009670,37,10.0,3.6,Senior,Consulting,True,True,Basic,152,24,None,3.9,0,North America,144769.07,,False
EMP009671,36,10.3,2.4,Senior,IT Services,True,False,None,163,8,Waterfall,3.2,0,India,113678.73,3.43,False
EMP009672,38,10.9,4.2,Mid,IT Services,True,False,None,260,9,Waterfall,2.1,1,India,62192.77,4.01,False
EMP009673,26,4.4,3.3,Mid,BPO,True,False,Basic,203,10,Agile,2.9,4,India,51301.72,3.52,False
EMP009674,22,6.3,4.2,Senior,IT Services,True,False,None,229,11,Waterfall,3.3,0,India,92610.7,4.33,False
EMP009675,40,9.8,2.4,Senior,Consulting,True,False,Basic,200,18,Agile,4.5,1,Europe,111915.83,5.0,False
EMP009676,46,8.8,4.2,Mid,Others,True,False,None,186,20,Agile,3.8,2,India,55671.16,4.06,False
EMP009677,26,12.3,7.1,Mid,Others,True,False,None,227,7,Product-Aligned,3.7,1,India,52917.62,,False
EMP009678,47,5.8,5.8,Junior,Consulting,True,False,None,199,14,Waterfall,2.6,3,India,30093.43,4.5,False
EMP009679,37,5.8,5.8,Junior,IT Services,False,False,Advanced,173,11,Product-Aligned,3.8,2,Europe,43778.02,4.04,False
EMP009680,34,6.4,4.5,Senior,Engineering,True,False,None,234,18,None,3.2,0,India,152457.88,,False
EMP009681,31,12.5,2.7,Junior,Engineering,True,False,Basic,244,11,Agile,3.5,0,Europe,24941.72,4.01,False
EMP009682,23,6.0,5.2,Senior,Others,True,False,Advanced,229,10,Product-Aligned,2.6,1,North America,99139.09,3.88,False
EMP009683,42,9.2,4.9,Mid,Others,True,False,Basic,230,8,Product-Aligned,3.9,1,India,66317.17,4.41,False
EMP009684,28,5.7,5.7,Junior,Engineering,True,True,Basic,211,12,Product-Aligned,3.9,3,India,25153.38,4.24,False
EMP009685,28,6.7,6.0,Junior,BPO,True,False,Basic,230,6,Agile,2.3,1,India,36999.52,3.59,False
EMP009686,42,10.6,5.1,Junior,IT Services,True,False,None,166,13,Agile,2.9,0,North America,28714.74,3.29,False
EMP009687,22,7.5,5.6,Senior,IT Services,True,False,None,216,8,Agile,2.8,1,India,145813.19,4.06,False
EMP009688,22,14.5,2.2,Junior,Engineering,True,False,Basic,203,12,Agile,4.2,5,Europe,30128.87,4.64,False
EMP009689,34,8.4,7.9,Mid,Consulting,True,False,None,173,22,Agile,4.3,1,Europe,67083.05,5.0,False
EMP009690,37,11.1,1.9,Mid,BPO,True,False,None,260,6,Agile,2.0,2,Europe,63229.89,3.86,False
EMP009691,38,8.8,6.7,Mid,Engineering,True,True,None,212,16,Product-Aligned,3.4,2,India,54851.73,3.89,False
EMP009692,32,3.4,3.4,Junior,Consulting,True,False,None,165,13,None,3.2,0,APAC,28083.06,4.09,False
EMP009693,55,7.7,4.2,Junior,Engineering,True,False,Basic,195,10,Waterfall,3.1,1,India,46364.42,,False
EMP009694,33,8.3,3.0,Senior,Engineering,True,False,None,211,24,Agile,4.0,0,North America,99257.24,,False
EMP009695,33,6.6,3.6,Mid,Consulting,True,True,None,245,4,Agile,4.2,1,India,56366.02,3.91,False
EMP009696,28,6.7,4.7,Junior,Others,True,True,None,225,2,Agile,4.1,1,Europe,23096.95,3.19,False
EMP009697,35,11.0,4.5,Mid,IT Services,True,False,Basic,213,6,Waterfall,4.3,1,India,71451.33,4.48,False
EMP009698,39,3.6,2.8,Mid,IT Services,False,False,None,218,17,Agile,4.5,0,India,67410.24,4.49,False
EMP009699,44,11.9,5.1,Junior,BPO,True,False,Basic,196,18,Product-Aligned,3.4,0,North America,32718.98,3.16,False
EMP009700,23,9.5,3.8,Senior,Consulting,True,False,None,199,14,Waterfall,4.2,1,India,117249.28,4.06,False
EMP009701,33,8.8,3.0,Mid,BPO,True,False,None,250,4,Product-Aligned,4.1,3,India,62880.31,,False
EMP009702,38,8.7,3.6,Mid,Engineering,True,False,None,260,6,Agile,4.1,3,APAC,77794.24,4.02,False
EMP009703,39,7.4,4.3,Junior,IT Services,False,False,None,260,8,Product-Aligned,2.5,4,India,45343.42,4.44,False
EMP009704,35,4.1,4.1,Mid,IT Services,False,False,None,156,12,Product-Aligned,3.6,0,North America,63741.35,4.22,False
EMP009705,39,10.9,3.0,Junior,Others,True,False,Advanced,171,15,Agile,3.5,0,India,20000.0,3.63,False
EMP009706,28,8.0,4.3,Junior,IT Services,True,False,Basic,185,12,Agile,4.3,0,India,45964.67,4.63,False
EMP009707,47,9.3,2.6,Junior,BPO,True,False,None,216,17,Waterfall,3.4,0,India,22332.78,4.61,False
EMP009708,42,9.8,5.0,Mid,Engineering,True,False,None,148,14,Product-Aligned,3.1,2,India,69648.67,,False
EMP009709,24,7.6,7.6,Mid,BPO,False,False,Basic,178,19,None,3.7,1,India,65078.95,,False
EMP009710,26,5.3,5.3,Junior,IT Services,True,False,None,217,12,Agile,3.3,3,Europe,27763.64,,False
EMP009711,26,8.3,2.6,Mid,Consulting,True,False,Basic,165,9,Waterfall,4.2,0,North America,65441.31,3.03,False
EMP009712,40,2.1,2.1,Junior,IT Services,True,False,Basic,218,14,Waterfall,3.0,2,India,24534.54,3.01,False
EMP009713,24,7.2,6.9,Senior,Consulting,True,False,None,239,9,Waterfall,4.3,1,Europe,104221.5,4.15,False
EMP009714,32,11.3,3.1,Mid,IT Services,True,False,Basic,244,5,Product-Aligned,2.5,0,India,54439.19,3.66,False
EMP009715,38,7.6,5.5,Mid,IT Services,True,False,None,216,10,Agile,3.9,1,Europe,59290.23,4.91,False
EMP009716,34,11.2,0.0,Junior,Engineering,False,False,None,234,10,Waterfall,3.5,0,APAC,45461.32,4.14,False
EMP009717,37,19.2,5.5,Senior,Engineering,True,False,None,154,15,Product-Aligned,4.1,1,India,115002.85,,False
EMP009718,26,7.4,4.7,Senior,Consulting,True,True,None,224,4,Agile,3.0,2,India,179623.42,5.0,False
EMP009719,39,6.0,6.0,Mid,IT Services,True,False,Advanced,260,14,Waterfall,3.5,0,India,60741.91,3.58,False
EMP009720,30,7.6,6.9,Junior,BPO,True,False,None,138,5,Waterfall,3.7,1,North America,37835.29,,False
EMP009721,32,16.8,5.9,Mid,BPO,True,False,Basic,236,26,Agile,4.3,1,Europe,56025.87,3.52,False
EMP009722,36,4.5,3.2,Junior,IT Services,True,False,None,218,18,Waterfall,4.4,4,Europe,36598.32,3.95,False
EMP009723,35,19.9,3.9,Mid,Others,True,False,None,254,16,None,3.0,1,Others,51919.27,4.95,False
EMP009724,35,13.8,6.4,Senior,BPO,True,False,Basic,155,6,Product-Aligned,2.4,1,India,122624.14,4.42,False
EMP009725,28,11.5,3.5,Mid,Consulting,True,False,Advanced,164,9,Product-Aligned,3.0,1,India,57366.53,5.0,False
EMP009726,32,5.6,5.6,Junior,Others,True,False,Basic,256,11,Agile,2.9,3,India,29016.26,,False
EMP009727,35,4.3,4.3,Junior,IT Services,True,True,Basic,129,10,Waterfall,2.3,0,India,33057.18,3.45,True
EMP009728,23,17.3,2.3,Senior,BPO,True,False,Basic,130,1,Product-Aligned,3.1,1,Others,104100.12,,False
EMP009729,31,10.7,3.1,Junior,Engineering,True,False,Basic,239,19,Product-Aligned,3.2,2,Europe,23293.81,3.29,False
EMP009730,38,9.0,5.2,Senior,Consulting,True,False,Basic,106,21,Agile,3.8,1,India,131595.57,3.72,False
EMP009731,24,9.0,6.4,Junior,IT Services,True,False,Advanced,215,13,Agile,5.0,1,Europe,20000.0,4.44,False
EMP009732,44,7.2,4.7,Mid,Engineering,True,True,None,124,17,None,3.2,1,India,78540.27,,False
EMP009733,45,4.7,3.1,Mid,BPO,False,False,Basic,212,5,Waterfall,4.8,1,India,56804.77,,False
EMP009734,25,10.7,3.6,Junior,IT Services,True,False,Basic,193,2,Product-Aligned,2.6,2,India,20000.0,4.8,False
EMP009735,45,4.2,4.2,Mid,BPO,True,True,None,260,3,Waterfall,4.3,1,North America,55365.23,4.13,False
EMP009736,33,9.3,3.4,Mid,Consulting,True,False,Basic,150,20,Agile,3.9,2,APAC,63362.1,3.53,False
EMP009737,38,6.0,6.0,Mid,Consulting,True,False,None,186,14,None,3.0,1,India,59305.1,,False
EMP009738,31,13.6,3.0,Junior,Consulting,True,False,Basic,212,12,Agile,3.5,3,Europe,20000.0,3.15,False
EMP009739,42,6.0,2.1,Mid,BPO,True,False,Advanced,139,18,Product-Aligned,3.8,1,India,70196.38,3.33,False
EMP009740,38,12.7,3.4,Senior,BPO,True,False,Basic,162,14,Agile,3.2,0,North America,119372.79,4.62,False
EMP009741,28,6.6,6.6,Junior,Others,True,False,Basic,257,15,Agile,3.1,1,India,34827.23,3.37,False
EMP009742,25,5.2,3.5,Junior,BPO,True,False,None,197,5,Agile,3.4,5,Europe,39674.03,3.51,False
EMP009743,23,12.6,4.3,Junior,IT Services,True,False,None,165,15,Waterfall,3.7,3,India,25016.94,3.62,False
EMP009744,36,5.2,2.6,Junior,Engineering,True,False,Basic,211,4,Agile,2.9,0,Europe,36803.57,,False
EMP009745,39,7.0,3.9,Junior,Consulting,True,False,None,185,14,None,3.3,1,India,25690.31,4.43,False
EMP009746,40,12.7,5.5,Mid,Consulting,True,False,None,187,5,Waterfall,3.6,4,India,59830.32,3.12,False
EMP009747,34,15.2,5.2,Mid,IT Services,True,True,None,260,4,Agile,3.6,1,North America,73399.78,3.59,False
EMP009748,25,15.0,5.3,Senior,Consulting,True,False,Advanced,212,5,None,3.8,1,India,92716.58,3.04,False
EMP009749,29,8.3,3.1,Mid,IT Services,True,False,None,239,21,Agile,3.6,1,North America,76939.64,4.1,False
EMP009750,44,9.2,7.7,Senior,IT Services,True,False,None,212,7,Waterfall,2.8,0,India,107011.23,3.58,False
EMP009751,31,6.5,4.6,Mid,IT Services,True,False,None,174,12,Agile,2.9,0,India,62393.42,3.74,False
EMP009752,36,13.6,5.5,Mid,BPO,True,False,Basic,201,9,Agile,4.1,0,India,73681.51,,False
EMP009753,26,15.6,3.8,Mid,IT Services,True,False,Basic,251,25,Agile,3.6,4,North America,59672.02,3.77,False
EMP009754,37,7.5,3.9,Senior,Others,False,False,None,163,20,Agile,3.9,3,Europe,107018.38,,False
EMP009755,31,5.1,4.8,Mid,IT Services,True,False,None,190,15,None,3.8,1,India,50134.99,3.71,False
EMP009756,43,5.9,4.1,Mid,Engineering,True,False,Basic,205,9,Product-Aligned,3.3,4,India,50000.0,,False
EMP009757,41,9.5,1.3,Junior,Engineering,True,False,None,148,3,Product-Aligned,3.9,5,North America,37499.41,,False
EMP009758,31,12.0,2.2,Mid,Consulting,True,False,Basic,230,18,Waterfall,2.9,0,India,53803.47,3.76,False
EMP009759,33,12.9,3.2,Mid,IT Services,True,False,None,216,8,Agile,3.3,0,India,64258.39,4.34,False
EMP009760,30,10.8,3.4,Mid,Engineering,True,False,None,138,15,Agile,3.4,0,North America,57410.58,,False
EMP009761,23,9.6,9.2,Senior,Others,True,False,None,179,20,Agile,3.9,0,India,141734.45,3.08,False
EMP009762,28,9.1,8.0,Senior,BPO,True,False,Basic,143,14,None,3.5,2,Europe,97060.03,,False
EMP009763,36,12.7,3.4,Mid,Others,True,False,None,195,22,Product-Aligned,2.9,2,India,66864.21,,False
EMP009764,37,5.9,4.0,Junior,BPO,True,True,None,188,24,Agile,2.5,0,North America,25888.32,4.75,False
EMP009765,36,11.4,6.7,Junior,Consulting,True,True,None,179,5,Agile,3.5,1,Europe,21132.99,4.06,False
EMP009766,32,7.4,3.7,Mid,BPO,True,False,None,177,6,Agile,3.7,4,North America,67865.87,4.35,False
EMP009767,42,8.3,6.4,Junior,Engineering,True,False,Basic,164,8,Waterfall,2.9,1,India,28434.07,3.37,False
EMP009768,35,8.9,8.9,Junior,BPO,True,False,Basic,194,15,Waterfall,3.9,1,India,25864.28,3.55,False
EMP009769,40,18.8,5.8,Junior,Consulting,True,False,None,223,17,Agile,5.0,0,APAC,34067.6,4.39,False
EMP009770,22,5.3,5.3,Mid,Consulting,True,False,None,219,8,Waterfall,3.7,0,India,69229.44,3.66,False
EMP009771,22,12.9,3.0,Senior,BPO,True,False,None,183,18,Waterfall,3.7,0,APAC,147539.62,3.14,False
EMP009772,37,8.2,4.9,Junior,IT Services,False,False,None,127,3,Waterfall,3.2,1,India,33407.52,5.0,False
EMP009773,23,8.0,2.5,Mid,Consulting,True,False,Advanced,207,19,None,5.0,1,India,50000.0,2.72,False
EMP009774,33,7.9,4.4,Junior,BPO,True,False,None,197,18,None,3.2,4,India,29652.49,,False
EMP009775,32,5.6,5.6,Junior,Consulting,False,False,Basic,180,11,Agile,3.3,1,India,25616.81,4.07,False
EMP009776,47,6.5,3.4,Mid,Consulting,True,False,Advanced,229,6,Waterfall,3.8,0,North America,50007.73,4.4,False
EMP009777,38,8.7,3.8,Mid,Others,True,True,None,243,12,Agile,2.9,1,India,54829.03,4.51,False
EMP009778,36,12.9,6.4,Mid,IT Services,True,False,Basic,260,14,None,3.5,2,India,75488.18,3.3,False
EMP009779,41,13.5,2.9,Senior,Consulting,True,False,Basic,260,11,Agile,4.3,3,India,97492.34,5.0,False
EMP009780,37,7.5,4.8,Junior,Consulting,True,False,Advanced,194,8,Waterfall,4.0,2,Europe,40978.16,3.3,False
EMP009781,31,8.8,3.6,Senior,Others,True,False,None,260,9,Agile,2.5,2,India,114104.07,3.34,False
EMP009782,43,8.7,5.9,Mid,IT Services,True,False,Advanced,182,25,Waterfall,3.4,0,APAC,65982.76,,False
EMP009783,26,10.9,4.8,Mid,BPO,True,True,None,202,13,Agile,2.9,0,India,68465.29,,False
EMP009784,37,8.1,4.7,Junior,IT Services,True,False,None,260,16,Agile,4.7,0,APAC,23042.2,,False
EMP009785,22,10.0,3.4,Senior,Consulting,True,False,Basic,163,7,Agile,3.9,1,North America,103246.49,3.63,False
EMP009786,36,11.3,4.4,Junior,Engineering,True,False,None,222,7,Waterfall,2.6,3,Others,24620.8,4.83,False
EMP009787,36,9.4,5.7,Mid,Others,True,False,Advanced,247,15,Waterfall,4.4,1,India,51178.39,5.0,False
EMP009788,48,4.3,2.2,Senior,Others,False,False,None,185,22,Product-Aligned,4.1,1,India,108147.08,3.85,False
EMP009789,22,7.0,5.2,Mid,Consulting,True,False,Basic,192,25,Agile,2.2,2,India,52460.38,4.61,False
EMP009790,30,18.7,2.2,Mid,Consulting,True,False,None,255,28,Agile,3.6,1,India,59021.82,3.87,False
EMP009791,41,7.6,4.9,Junior,Engineering,True,False,Basic,196,24,Waterfall,3.6,0,North America,35047.19,3.31,False
EMP009792,37,8.8,3.6,Mid,Consulting,True,True,None,186,13,Waterfall,4.1,1,India,53552.38,5.0,False
EMP009793,36,14.3,4.5,Mid,BPO,True,True,Basic,155,25,None,3.2,1,India,77314.94,,False
EMP009794,27,8.1,4.4,Mid,BPO,True,False,Basic,176,13,None,2.4,1,India,66189.16,,False
EMP009795,30,5.9,2.7,Mid,BPO,True,False,None,184,1,Waterfall,2.8,0,India,50380.61,2.94,False
EMP009796,44,21.3,2.1,Junior,Consulting,True,False,None,168,10,Waterfall,4.4,2,India,52657.11,,False
EMP009797,34,9.0,3.7,Mid,IT Services,True,False,Basic,260,7,Agile,3.6,0,Europe,50579.6,4.39,False
EMP009798,38,6.1,3.7,Mid,IT Services,True,False,Basic,175,24,Waterfall,3.3,0,India,64151.58,4.48,False
EMP009799,34,6.8,5.6,Mid,Consulting,True,False,None,260,7,Waterfall,2.7,0,India,80458.58,4.18,False
EMP009800,25,7.7,2.9,Junior,Others,True,True,None,260,10,Waterfall,2.7,0,India,38040.36,4.13,False
EMP009801,42,14.1,2.3,Senior,Engineering,True,False,Basic,244,18,Agile,2.4,3,India,146427.96,,False
EMP009802,39,11.2,4.0,Mid,Consulting,True,False,Basic,186,8,Waterfall,3.2,2,North America,55824.13,4.36,False
EMP009803,53,11.3,5.7,Junior,BPO,True,False,None,178,14,None,4.1,0,Europe,22876.41,3.19,False
EMP009804,26,12.0,4.9,Mid,IT Services,True,False,Advanced,225,20,Agile,1.7,0,Europe,64539.94,3.38,False
EMP009805,41,13.6,5.7,Junior,IT Services,True,False,None,201,6,Waterfall,3.0,0,India,44504.0,3.44,False
EMP009806,24,4.4,3.2,Junior,IT Services,True,False,Basic,208,12,Waterfall,2.4,3,India,20000.0,4.57,False
EMP009807,36,8.7,5.3,Mid,BPO,True,False,Advanced,251,8,Product-Aligned,2.9,1,India,65586.1,,False
EMP009808,42,12.6,12.6,Junior,Others,True,True,Advanced,150,2,Agile,4.2,0,India,43296.64,3.23,False
EMP009809,22,9.0,5.6,Mid,Engineering,True,False,Advanced,197,25,Waterfall,4.4,3,India,58503.84,4.52,False
EMP009810,33,10.5,2.9,Mid,IT Services,True,False,Basic,197,5,Product-Aligned,4.2,1,Europe,61541.81,,False
EMP009811,30,6.1,0.7,Mid,BPO,True,False,None,205,10,None,3.5,5,India,61469.79,4.03,False
EMP009812,29,7.5,4.1,Junior,IT Services,True,False,Advanced,236,5,Agile,3.0,1,North America,22290.36,4.57,False
EMP009813,38,12.3,1.8,Mid,IT Services,True,False,Advanced,260,5,None,3.9,1,India,75828.23,5.0,False
EMP009814,43,7.2,5.2,Mid,IT Services,True,False,None,191,20,Agile,2.9,0,Europe,53803.0,,False
EMP009815,33,8.1,1.4,Senior,Consulting,True,False,Advanced,227,9,Agile,2.9,3,India,107111.83,3.64,False
EMP009816,36,5.8,4.0,Mid,Consulting,True,False,Advanced,161,7,Product-Aligned,4.6,2,India,60321.5,4.46,False
EMP009817,35,10.7,6.4,Senior,BPO,True,False,None,204,17,Product-Aligned,2.7,1,India,133040.78,,False
EMP009818,35,8.2,3.8,Senior,BPO,True,False,Basic,256,10,Waterfall,4.4,0,India,137928.28,,False
EMP009819,26,6.3,3.8,Mid,Consulting,True,True,Advanced,211,11,Agile,2.8,0,Europe,53415.6,4.89,False
EMP009820,43,9.4,2.9,Junior,IT Services,True,False,None,260,9,Product-Aligned,3.7,2,India,31125.23,5.0,False
EMP009821,37,13.7,10.3,Senior,Consulting,True,True,None,175,9,Product-Aligned,3.2,0,Others,157057.81,3.83,False
EMP009822,38,12.5,3.8,Senior,BPO,False,False,None,208,8,Agile,3.3,1,India,93161.14,3.15,False
EMP009823,28,5.7,3.2,Senior,Engineering,True,False,None,145,9,Product-Aligned,2.9,0,India,168658.42,4.1,True
EMP009824,31,10.1,4.6,Senior,Others,True,False,Advanced,243,5,Waterfall,4.0,1,North America,93342.39,4.08,False
EMP009825,33,2.6,2.6,Junior,Engineering,True,False,None,155,25,Waterfall,4.2,2,India,32513.16,3.74,False
EMP009826,22,16.4,4.7,Junior,Engineering,False,False,Advanced,204,8,Agile,4.4,0,India,24378.27,4.27,False
EMP009827,22,9.3,5.0,Mid,BPO,True,False,Basic,260,8,Agile,2.8,1,India,61798.91,3.59,False
EMP009828,30,14.1,3.4,Mid,Consulting,True,False,Basic,223,3,Agile,4.4,2,Europe,56537.0,3.52,False
EMP009829,39,7.7,4.2,Senior,BPO,True,False,None,167,7,Waterfall,4.2,4,North America,136548.51,3.45,False
EMP009830,29,4.6,4.6,Junior,BPO,True,False,None,113,8,Waterfall,1.9,5,India,36724.57,2.42,False
EMP009831,26,9.1,9.1,Mid,Consulting,True,True,None,156,15,Agile,3.6,0,India,56951.05,3.05,False
EMP009832,28,7.0,5.4,Senior,Consulting,True,False,None,218,8,Agile,4.3,0,India,115424.78,4.45,False
EMP009833,31,12.8,2.8,Junior,Consulting,True,False,Basic,233,6,Waterfall,3.7,3,India,29910.57,4.19,False
EMP009834,32,4.1,3.7,Junior,IT Services,True,False,None,197,13,Product-Aligned,3.0,0,North America,25297.07,4.22,False
EMP009835,52,6.3,2.0,Mid,IT Services,True,False,Advanced,151,17,Waterfall,2.2,2,India,55159.19,4.46,False
EMP009836,43,12.3,1.9,Junior,Others,True,False,None,187,11,Product-Aligned,2.7,3,North America,35586.4,3.58,False
EMP009837,43,15.2,2.3,Junior,Consulting,True,False,Basic,189,10,Product-Aligned,3.9,1,India,20000.0,5.0,False
EMP009838,44,6.1,3.4,Junior,IT Services,True,False,Basic,246,25,None,2.4,3,India,31545.7,3.35,False
EMP009839,27,10.4,2.0,Junior,Engineering,True,False,None,235,9,Product-Aligned,3.1,0,India,20699.22,3.15,False
EMP009840,25,15.6,7.7,Junior,Others,True,False,Advanced,212,10,None,3.8,2,Europe,25538.05,3.82,False
EMP009841,26,6.0,3.6,Junior,BPO,True,False,None,242,18,Product-Aligned,3.0,2,North America,30982.69,3.83,False
EMP009842,45,6.0,3.4,Senior,Others,True,False,Basic,215,8,Waterfall,2.6,2,India,100336.3,4.58,False
EMP009843,30,9.2,6.8,Mid,Consulting,True,True,None,243,14,Agile,2.7,1,India,52422.12,4.12,False
EMP009844,24,6.1,4.1,Senior,Engineering,True,False,None,220,13,Agile,4.2,0,India,136048.06,,False
EMP009845,31,11.3,3.4,Junior,IT Services,True,False,None,215,27,Agile,3.2,4,Europe,33419.07,4.8,False
EMP009846,33,16.1,9.3,Junior,BPO,True,False,None,198,3,Waterfall,2.9,1,India,27272.11,4.22,False
EMP009847,37,7.8,3.1,Junior,IT Services,True,False,Basic,260,19,None,2.0,0,North America,26901.4,3.02,False
EMP009848,37,8.2,3.1,Junior,BPO,True,False,None,218,6,Waterfall,4.7,1,India,29662.87,4.02,False
EMP009849,28,5.6,3.4,Senior,IT Services,True,False,None,185,5,Product-Aligned,2.9,1,India,90000.0,4.19,False
EMP009850,40,7.2,5.2,Junior,BPO,True,False,None,148,15,Agile,3.9,0,India,21264.61,4.15,False
EMP009851,29,14.8,2.8,Junior,IT Services,True,False,None,251,13,Agile,4.3,0,India,26585.6,,False
EMP009852,33,6.6,3.8,Mid,IT Services,True,True,None,194,8,Waterfall,3.2,1,India,53913.14,,False
EMP009853,40,6.8,4.7,Mid,IT Services,True,False,Basic,209,27,None,2.7,1,India,53115.15,4.04,False
EMP009854,29,9.0,2.0,Junior,Consulting,True,False,None,260,9,Product-Aligned,2.4,0,India,26270.22,4.14,False
EMP009855,30,10.8,3.3,Mid,Consulting,True,True,None,221,4,Waterfall,3.8,1,India,53451.09,3.85,False
EMP009856,39,8.3,2.9,Mid,Others,True,False,None,220,9,Waterfall,4.3,1,North America,59393.66,3.4,False
EMP009857,28,14.7,6.7,Junior,IT Services,True,False,None,218,8,Waterfall,3.3,0,India,44609.78,,False
EMP009858,31,12.6,3.9,Junior,BPO,True,False,None,206,12,Waterfall,3.5,0,North America,28514.16,,False
EMP009859,39,24.0,1.5,Mid,BPO,True,False,None,184,11,None,3.2,1,North America,54490.68,4.05,False
EMP009860,51,11.7,2.1,Junior,IT Services,True,False,Basic,219,3,Product-Aligned,3.1,2,India,24313.89,4.0,False
EMP009861,39,5.6,5.4,Mid,Consulting,True,False,None,165,3,Product-Aligned,4.6,0,Europe,52425.01,3.28,False
EMP009862,38,7.5,2.6,Senior,Consulting,True,True,Basic,185,16,Waterfall,3.8,2,India,101649.62,4.3,False
